currentSourceFile,currentItemId,currentSourceRowId,v02RowId,proposedBucket,proposedAction,applyStatus,appliedFields,applyReason,replacementFieldList,currentPrompt,v02Prompt,currentStimulus,v02Stimulus,currentAnswer,v02Answer,currentExplain,v02Explain,quarantineReason,productionReason,legacySeedReason,riskFlag,notes
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_020,cat02-pf-020,cat02-pf-020,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Bringe die Wörter in eine natürliche Reihenfolge. ___,Bringe die Wörter in eine natürliche Reihenfolge.,was · soll · ich · jetzt · machen,was · soll · ich · jetzt · machen,Was soll ich jetzt machen?,Was soll ich jetzt machen?,"Question word first, finite verb second.","Question word first, finite verb second.",comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_021,cat02-pf-021,cat02-pf-021,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Können Sie das bitte ___?,Ergänze den Satz.,Können Sie das bitte ___?,Können Sie das bitte ___?,wiederholen,wiederholen,Use `wiederholen` when you need something repeated.,Use `wiederholen` when you need something repeated.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_022,cat02-pf-022,cat02-pf-022,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Könnten Sie bitte langsamer ___?,Ergänze den Satz.,Könnten Sie bitte langsamer ___?,Könnten Sie bitte langsamer ___?,sprechen,sprechen,Polite request: `Könnten Sie bitte ...?`,Polite request: `Könnten Sie bitte ...?`,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_023,cat02-pf-023,cat02-pf-023,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Ich habe das noch nicht ___.,Ergänze den Satz.,Ich habe das noch nicht ___.,Ich habe das noch nicht ___.,verstanden,verstanden,Perfekt: `habe ... verstanden`.,Perfekt: `habe ... verstanden`.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_024,cat02-pf-024,cat02-pf-024,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Was ___ dieses Wort?,Ergänze den Satz.,Was ___ dieses Wort?,Was ___ dieses Wort?,bedeutet,bedeutet,Use `bedeuten` for “mean”.,Use `bedeuten` for “mean”.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_025,cat02-pf-025,cat02-pf-025,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Bringe die Wörter in eine natürliche Reihenfolge. ___,Bringe die Wörter in eine natürliche Reihenfolge.,wie · schreibt · man · das,wie · schreibt · man · das,Wie schreibt man das?,Wie schreibt man das?,"W-question: question word first, verb second.","W-question: question word first, verb second.",comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_026,cat02-pf-026,cat02-pf-026,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Können Sie das bitte ___?,Ergänze den Satz.,Können Sie das bitte ___?,Können Sie das bitte ___?,buchstabieren,buchstabieren,Use `buchstabieren` when you need letters spelled out.,Use `buchstabieren` when you need letters spelled out.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_027,cat02-pf-027,cat02-pf-027,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Können Sie mir ein Beispiel ___?,Ergänze den Satz.,Können Sie mir ein Beispiel ___?,Können Sie mir ein Beispiel ___?,geben,geben,Collocation: `ein Beispiel geben`.,Collocation: `ein Beispiel geben`.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_028,cat02-pf-028,cat02-pf-028,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Ich habe noch eine ___.,Ergänze den Satz.,Ich habe noch eine ___.,Ich habe noch eine ___.,Frage,Frage,`eine Frage` is feminine.,`eine Frage` is feminine.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_029,cat02-pf-029,cat02-pf-029,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Ich möchte kurz ___.,Ergänze den Satz.,Ich möchte kurz ___.,Ich möchte kurz ___.,nachfragen,nachfragen,`nachfragen` means ask/check again.,`nachfragen` means ask/check again.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_030,cat02-pf-030,cat02-pf-030,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Ich kann das auf Deutsch noch nicht gut ___.,Ergänze den Satz.,Ich kann das auf Deutsch noch nicht gut ___.,Ich kann das auf Deutsch noch nicht gut ___.,erklären,erklären,Use `erklären` for explain.,Use `erklären` for explain.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_031,cat02-pf-031,cat02-pf-031,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Ich mache mir kurz ___.,Ergänze den Satz.,Ich mache mir kurz ___.,Ich mache mir kurz ___.,Notizen,Notizen,Fixed phrase: `sich Notizen machen`.,Fixed phrase: `sich Notizen machen`.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_032,cat02-pf-032,cat02-pf-032,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Ich will es nicht vergessen. Ich notiere mir ___.,Ergänze den Satz.,Ich will es nicht vergessen. Ich notiere mir ___.,Ich will es nicht vergessen. Ich notiere mir ___.,das,das,Phrase: `Ich notiere mir das` means “I’ll note that down”.,Phrase: `Ich notiere mir das` means “I’ll note that down”.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_033,cat02-pf-033,cat02-pf-033,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Ich brauche bitte die ___.,Ergänze den Satz.,Ich brauche bitte die ___.,Ich brauche bitte die ___.,Unterlagen,Unterlagen,`Unterlagen` is plural-only here.,`Unterlagen` is plural-only here.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_034,cat02-pf-034,cat02-pf-034,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Ich brauche einen ___.,Ergänze den Satz.,Ich brauche einen ___.,Ich brauche einen ___.,Stift,Stift,`brauchen` takes accusative: einen Stift.,`brauchen` takes accusative: einen Stift.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_035,cat02-pf-035,cat02-pf-035,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Soll ich das Formular ___?,Ergänze den Satz.,Soll ich das Formular ___?,Soll ich das Formular ___?,ausfüllen,ausfüllen,Separable verb in infinitive: `ausfüllen`.,Separable verb in infinitive: `ausfüllen`.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_036,cat02-pf-036,cat02-pf-036,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Muss ich hier etwas ___?,Ergänze den Satz.,Muss ich hier etwas ___?,Muss ich hier etwas ___?,ankreuzen,ankreuzen,Use `ankreuzen` for ticking/checking a box.,Use `ankreuzen` for ticking/checking a box.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_037,cat02-pf-037,cat02-pf-037,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Ich gebe das Arbeitsblatt später ___.,Ergänze den Satz.,Ich gebe das Arbeitsblatt später ___.,Ich gebe das Arbeitsblatt später ___.,ab,ab,Separable verb: `abgeben` → `ich gebe ... ab`.,Separable verb: `abgeben` → `ich gebe ... ab`.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_038,cat02-pf-038,cat02-pf-038,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Ich bringe die Unterlagen morgen ___.,Ergänze den Satz.,Ich bringe die Unterlagen morgen ___.,Ich bringe die Unterlagen morgen ___.,mit,mit,Separable verb: `mitbringen` → `ich bringe ... mit`.,Separable verb: `mitbringen` → `ich bringe ... mit`.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_039,cat02-pf-039,cat02-pf-039,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",prompt,Soll ich meinen Ausweis ___?,Ergänze den Satz.,Soll ich meinen Ausweis ___?,Soll ich meinen Ausweis ___?,zeigen,zeigen,`zeigen` takes an accusative object: meinen Ausweis.,`zeigen` takes an accusative object: meinen Ausweis.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_040,cat02-pf-040,cat02-pf-040,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",prompt,Ich brauche Hilfe mit dem ___.,Ergänze den Satz.,Ich brauche Hilfe mit dem ___.,Ich brauche Hilfe mit dem ___.,Login,Login,Support phrase only; technical access problems belong to CAT10.,Support phrase only; technical access problems belong to CAT10.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
