currentSourceFile,currentItemId,currentSourceRowId,v02RowId,matchStatus,oldManifestBucket,oldManifestAction,v02Decision,comparisonDecision,recoveryDecision,proposedBucket,proposedAction,currentTaskType,currentResponseSurface,targetFamily,hasV02ReplacementFields,replacementFieldList,currentPrompt,v02Prompt,currentStimulus,v02Stimulus,currentOptions,v02Options,currentAnswer,v02Answer,currentExplain,v02Explain,quarantineReason,productionReason,legacySeedReason,duplicateLineageStatus,riskFlag,notes
content/b1-cases-articles.js,b1_cases_articles_fixed_dative_003,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Reparatur,edit_text,cases_articles_fixed_dative_triggers,false,,Ich komme nach die Arbeit.,,I come after work.,,,,Ich komme nach der Arbeit.,,nach takes dative in this time phrase: nach der Arbeit.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_fixed_dative_004,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Kontrast,selected_choice_value,cases_articles_fixed_dative_triggers,false,,Welche Version passt nach zu?,,I am going to an interview/conversation.,,Ich gehe zu einem Gespräch. | Ich gehe zu einen Gespräch. | Ich gehe zu ein Gespräch.,,Ich gehe zu einem Gespräch.,,zu takes dative; neuter Gespräch uses einem.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_indirect_dative_001,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Auswahl,selected_choice_value,cases_articles_dative_indirect_object,false,,Welche Version zeigt den Empfänger?,,I send the team the documents.,,Ich schicke dem Team die Unterlagen. | Ich schicke das Team die Unterlagen. | Ich schicke den Team die Unterlagen.,,Ich schicke dem Team die Unterlagen.,,Recipient role: the indirect object is dative: dem Team.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_indirect_dative_002,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Luecke,typed,cases_articles_dative_indirect_object,false,,Ich gebe ___ Kundin die Nummer.,,I give the customer the number.,,,,der,,geben has a recipient in dative: der Kundin.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_indirect_dative_003,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Reparatur,edit_text,cases_articles_dative_indirect_object,false,,Ich zeige die Kollegin die Liste.,,I show the colleague the list.,,,,Ich zeige der Kollegin die Liste.,,zeigen has a recipient in dative: der Kollegin.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_indirect_dative_004,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Kontrast,selected_choice_value,cases_articles_dative_indirect_object,false,,Welche Form zeigt den Empfänger?,,I explain the plan to the boss.,,Ich erkläre dem Chef den Plan. | Ich erkläre den Chef den Plan. | Ich erkläre der Chef den Plan.,,Ich erkläre dem Chef den Plan.,,The person receiving the explanation is dative: dem Chef.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_family_contrast_001,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Auswahl,selected_choice_value,cases_articles_article_family_contrast,false,,Welche Reihe passt zu Akkusativ Maskulinum?,,Which row fits accusative masculine?,,den / einen / keinen | der / ein / kein | dem / einem / keinem,,den / einen / keinen,,"Article family: der, ein, and kein share the masculine accusative -en ending.",,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_family_contrast_002,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Luecke,typed,cases_articles_article_family_contrast,false,,Wir haben ___ Drucker im Büro.,,We do not have a printer in the office.,,,,keinen,,kein follows ein endings; masculine accusative uses keinen.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_family_contrast_003,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Reparatur,typed,cases_articles_article_family_contrast,false,,Ich habe kein Termin.,,I do not have an appointment.,,,,Ich habe keinen Termin.,,Termin is masculine; accusative negative is keinen Termin.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_family_contrast_004,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Kontrast,selected_choice_value,cases_articles_article_family_contrast,false,,Welche Reihe passt zu Dativ Maskulinum?,,Which row fits dative masculine?,,dem / einem / keinem | den / einen / keinen | der / ein / kein,,dem / einem / keinem,,"Dative masculine uses -em in dem, einem, and keinem.",,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_pronoun_case_001,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Auswahl,selected_choice_value,cases_articles_pronoun_case_ich_du,false,,Welche Form passt nach sehen?,,He sees me.,,Er sieht mich. | Er sieht mir. | Er sieht ich.,,Er sieht mich.,,sehen takes accusative; ich becomes mich.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_pronoun_case_002,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Luecke,typed,cases_articles_pronoun_case_ich_du,false,,Kannst du ___ helfen?,,Can you help me?,,,,mir,,helfen takes dative; ich becomes mir.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_pronoun_case_003,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Reparatur,typed,cases_articles_pronoun_case_ich_du,false,,Ich rufe dir später an.,,I will call you later.,,,,Ich rufe dich später an.,,anrufen takes accusative; du becomes dich.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_pronoun_case_004,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Kontrast,selected_choice_value,cases_articles_pronoun_case_ich_du,false,,Welche Frage passt zum Empfänger?,,Can I help you?,,Kann ich dir helfen? | Kann ich dich helfen? | Kann ich du helfen?,,Kann ich dir helfen?,,helfen takes dative; du becomes dir.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_plural_dative_001,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Auswahl,selected_choice_value,cases_articles_plural_dative_article,false,,Welche Form passt nach mit?,,with the documents,,mit den Unterlagen | mit die Unterlagen | mit der Unterlagen,,mit den Unterlagen,,Plural dative uses den.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_plural_dative_002,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Luecke,typed,cases_articles_plural_dative_article,false,,Ich spreche mit ___ Kollegen.,,I speak with the colleagues.,,,,den,,mit takes dative; plural dative article is den.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_plural_dative_003,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Reparatur,typed,cases_articles_plural_dative_article,false,,Bei die Formularen fehlt die Unterschrift.,,The signature is missing on the forms.,,,,Bei den Formularen fehlt die Unterschrift.,,bei takes dative; plural dative uses den.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_plural_dative_004,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Kontrast,selected_choice_value,cases_articles_plural_dative_article,false,,Welche Version ist richtig?,,We work with the documents.,,Wir arbeiten mit den Dokumenten. | Wir arbeiten mit die Dokumente. | Wir arbeiten mit dem Dokumenten.,,Wir arbeiten mit den Dokumenten.,,Plural dative after mit uses den.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_article_required_001,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Auswahl,selected_choice_value,cases_articles_article_required_object,false,,Welche Version ist natürlich?,,I am looking for an appointment.,,Ich suche einen Termin. | Ich suche Termin. | Ich suche einem Termin.,,Ich suche einen Termin.,,German usually needs an article with a singular count noun: einen Termin.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_article_required_002,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Luecke,typed,cases_articles_article_required_object,false,,Sie braucht ___ Rechnung.,,She needs an invoice.,,,,eine,,Rechnung is a singular count noun here; use eine.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_article_required_003,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Reparatur,typed,cases_articles_article_required_object,false,,Wir brauchen Formular.,,We need a form.,,,,Wir brauchen ein Formular.,,Formular is neuter singular; use ein Formular.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_article_required_004,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Kontrast,selected_choice_value,cases_articles_article_required_object,false,,Welche Version passt?,,I am writing an email.,,Ich schreibe eine E-Mail. | Ich schreibe E-Mail. | Ich schreibe einem E-Mail.,,Ich schreibe eine E-Mail.,,E-Mail is feminine; in this sentence use eine E-Mail.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_v0841_variable_001,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Reparatur,edit_text,cases_articles_v0841_variable_acc_masc_location,false,,Korrigiere den Satz.,,I see the employee at reception.,,,,Ich sehe den Mitarbeiter am Empfang.,,Repair the selected article errors without changing the meaning.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,acc_masc_article,,,unmatched_current,,,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,,,,false,,,,,,,,,,sehen takes an accusative object: den Mitarbeiter.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,reception_article,,,unmatched_current,,,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,,,,false,,,,,,,,,,Use am Empfang for at reception.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_v0841_variable_002,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Reparatur,edit_text,cases_articles_v0841_variable_recipient_document,false,,Korrigiere den Satz.,,I send the team the documents.,,,,Ich schicke dem Team die Unterlagen.,,Repair the selected case/article errors without changing the meaning.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,dative_recipient,,,unmatched_current,,,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,,,,false,,,,,,,,,,The recipient is dative: dem Team.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,plural_object_article,,,unmatched_current,,,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,,,,false,,,,,,,,,,The documents are the direct object here: die Unterlagen.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_v0841_variable_003,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Reparatur,edit_text,cases_articles_v0841_variable_signature_forms,false,,Korrigiere den Satz.,,The signature is missing on the forms.,,,,Die Unterschrift fehlt bei den Formularen.,,Repair the selected case/article errors without changing the meaning.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,subject_article,,,unmatched_current,,,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,,,,false,,,,,,,,,,"Unterschrift is feminine, so the subject is die Unterschrift.",,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,plural_dative_article,,,unmatched_current,,,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,,,,false,,,,,,,,,,bei takes dative; plural dative uses den.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_v085_transform_acc_masc_001,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Umformen,typed_text,cases_articles_v085_transform_der_den_dem,false,,Forme die Gruppe in den Akkusativ um: der Mitarbeiter.,,Change the noun group to accusative.,,,,den Mitarbeiter,,Direct masculine object: der becomes den.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-cases-articles.js,b1_cases_articles_v085_transform_dat_neuter_001,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,Umformen,typed_text,cases_articles_v085_transform_ein_einem,false,,Forme die Gruppe in den Dativ um: ein Formular.,,Change the noun group to dative.,,,,einem Formular,,Dative neuter uses einem Formular.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-connectors.js,b1_connector_001,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,connector_choice,,connectors_reason_weil,false,,"Ich schicke die Bewerbung noch einmal, ___ die Datei beschädigt ist.",,I am sending the application again because the file is damaged.,,weil | denn | deshalb,,weil,,weil introduces a subordinate reason clause; the finite verb goes to the end.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-connectors.js,b1_connector_002,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,connector_choice,,connectors_reason_weil,false,,"Ich bleibe heute zu Hause, ___ ich Fieber habe.",,I am staying at home today because I have a fever.,,weil | denn | deshalb,,weil,,weil introduces a subordinate reason clause; the finite verb goes to the end.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-connectors.js,b1_connector_003,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,connector_choice,,connectors_reason_weil,false,,"Wir fragen beim Lieferanten nach, ___ die Bestellung fehlt.",,We ask the supplier because the order is missing.,,weil | denn | deshalb,,weil,,weil introduces a subordinate reason clause; the finite verb goes to the end.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-connectors.js,b1_connector_004,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,connector_choice,,connectors_reason_weil,false,,"Der Kunde ruft an, ___ das Gerät nicht funktioniert.",,The customer calls because the device is not working.,,weil | denn | deshalb,,weil,,weil introduces a subordinate reason clause; the finite verb goes to the end.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-connectors.js,b1_connector_005,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,connector_choice,,connectors_reason_weil,false,,"Ich mache mir Notizen, ___ ich nichts vergessen möchte.",,I take notes because I do not want to forget anything.,,weil | denn | deshalb,,weil,,weil introduces a subordinate reason clause; the finite verb goes to the end.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-connectors.js,b1_connector_006,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,connector_choice,,connectors_reason_weil,false,,"Sie bewirbt sich, ___ sie gern im Büro arbeiten möchte.",,She applies because she would like to work in an office.,,weil | denn | deshalb,,weil,,weil introduces a subordinate reason clause; the finite verb goes to the end.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-connectors.js,b1_connector_007,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,connector_choice,,connectors_reason_weil,false,,"Wir tragen Schutzkleidung, ___ die Arbeit gefährlich sein kann.",,We wear protective clothing because the work can be dangerous.,,weil | denn | deshalb,,weil,,weil introduces a subordinate reason clause; the finite verb goes to the end.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-connectors.js,b1_connector_008,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,connector_choice,,connectors_reason_weil,false,,"Ich leite die Nachricht weiter, ___ ich nicht zuständig bin.",,I forward the message because I am not responsible for it.,,weil | denn | deshalb,,weil,,weil introduces a subordinate reason clause; the finite verb goes to the end.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-connectors.js,b1_connector_009,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,word_order_cloze,,connectors_reason_weil,false,,"Ich schreibe Ihnen, weil ich mich für die Stelle ___.",,I am writing to you because I am interested in the position.,,,,interessiere,,weil introduces a subordinate reason clause; the finite verb goes to the end.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-connectors.js,b1_connector_010,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,word_order_cloze,,connectors_reason_weil,false,,"Ich komme später, weil ich beim Arzt ___.",,I am coming later because I am at the doctor.,,,,bin,,weil introduces a subordinate reason clause; the finite verb goes to the end.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
content/b1-connectors.js,b1_connector_011,,,unmatched_current,Exception,manual review: no exact v0.2 source_row_id match,,,,LEGACY_SEED_SAFE_CANDIDATE,keep for separate seed-bank QA; do not remove as unmatched v0.2,word_order_cloze,,connectors_reason_weil,false,,"Wir warten, weil die Lieferung noch nicht angekommen ___.",,We are waiting because the delivery has not arrived yet.,,,,ist,,weil introduces a subordinate reason clause; the finite verb goes to the end.,,,,no imported v0.2 sourceRowId/comparison match; likely seed/system/route-specific content,,,
