currentSourceFile,currentItemId,currentSourceRowId,v02RowId,proposedBucket,proposedAction,applyStatus,appliedFields,applyReason,replacementFieldList,currentPrompt,v02Prompt,currentStimulus,v02Stimulus,currentAnswer,v02Answer,currentExplain,v02Explain,quarantineReason,productionReason,legacySeedReason,riskFlag,notes
content/b1-m01-variant-families.js,v080149_cat02_wortschatz_cat02_w_073,cat02-w-073,cat02-w-073,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welches Wort passt? note down,,Action verbs,,notieren,,object/reflexive variants,,,,,imported_source_without_replacement_layer_match,
content/b1-m01-variant-families.js,v080149_cat02_wortschatz_cat02_w_074,cat02-w-074,cat02-w-074,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welches Wort passt? tick/check a box,,Action verbs,,ankreuzen,,separable verb; CAT12 overlap,,,,,imported_source_without_replacement_layer_match,
content/b1-m01-variant-families.js,v080149_cat02_wortschatz_cat02_w_075,cat02-w-075,cat02-w-075,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welches Wort passt? fill in/out,,Action verbs,,ausfüllen,,CAT12 overlap; separable verb,,,,,imported_source_without_replacement_layer_match,
content/b1-m01-variant-families.js,v080149_cat02_wortschatz_cat02_w_076,cat02-w-076,cat02-w-076,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welches Wort passt? hand in,,Action verbs,,abgeben,,bring vs hand in confusion,,,,,imported_source_without_replacement_layer_match,
content/b1-m01-variant-families.js,v080149_cat02_wortschatz_cat02_w_077,cat02-w-077,cat02-w-077,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welches Wort passt? bring along,,Action verbs,,mitbringen,,bring vs hand in confusion,,,,,imported_source_without_replacement_layer_match,
content/b1-m01-variant-families.js,v080149_cat02_wortschatz_cat02_w_078,cat02-w-078,cat02-w-078,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welches Wort passt? show,,Action verbs,,zeigen,,show vs explain,,,,,imported_source_without_replacement_layer_match,
content/b1-m01-variant-families.js,v080149_cat02_wortschatz_cat02_w_079,cat02-w-079,cat02-w-079,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welches Wort passt? ask,,Action verbs,,fragen,,object/preposition patterns,,,,,imported_source_without_replacement_layer_match,
content/b1-m01-variant-families.js,v080149_cat02_wortschatz_cat02_w_080,cat02-w-080,cat02-w-080,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welches Wort passt? ask/check again,,Action verbs,,nachfragen,,overusing as generic ask,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_practice_family_cat01_pf_018,cat01-pf-018,cat01-pf-018,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Ich habe leider verhindert.,,Korrigiere den Satz.,,Ich bin leider verhindert.,,State phrase: use `sein` with `verhindert`.,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_practice_family_cat01_pf_028,cat01-pf-028,cat01-pf-028,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Ich bin heute bis 16 Uhr erreichen.,,Korrigiere den Satz.,,Ich bin heute bis 16 Uhr erreichbar.,,"Use the adjective `erreichbar`, not the verb `erreichen`.",,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_practice_family_cat01_pf_031,cat01-pf-031,cat01-pf-031,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Kann ich eine Nachricht lassen?,,Korrigiere den Satz.,,Kann ich eine Nachricht hinterlassen?,,"Use `eine Nachricht hinterlassen`, not `lassen`.",,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_practice_family_cat01_pf_033,cat01-pf-033,cat01-pf-033,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Leider habe ich Ihren Anruf verpassen.,,Korrigiere den Satz.,,Leider habe ich Ihren Anruf verpasst.,,Perfekt: `habe ... verpasst`.,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_practice_family_cat01_pf_045,cat01-pf-045,cat01-pf-045,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Der Termin ist morgen statt.,,Korrigiere den Satz.,,Der Termin findet morgen statt.,,"Use `stattfinden`, not `sein`, for “take place”.",,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_practice_family_cat01_pf_068,cat01-pf-068,cat01-pf-068,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Ich habe morgen ein Arzttermin.,,Korrigiere den Satz.,,Ich habe morgen einen Arzttermin.,,`haben` takes an accusative object: `einen Arzttermin`.,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_practice_family_cat01_pf_069,cat01-pf-069,cat01-pf-069,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Ich möchten einen Termin vereinbaren.,,Korrigiere den Satz.,,Ich möchte einen Termin vereinbaren.,,"`ich` takes `möchte`, not `möchten`.",,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_practice_family_cat01_pf_070,cat01-pf-070,cat01-pf-070,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Ich bin heute bis 16 Uhr erreichbar ab.,,Korrigiere den Satz.,,Ich bin heute bis 16 Uhr erreichbar.,,`bis 16 Uhr` already gives the endpoint.,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_practice_family_cat01_pf_071,cat01-pf-071,cat01-pf-071,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Können wir den Termin auf am Freitag verschieben?,,Korrigiere den Satz.,,Können wir den Termin auf Freitag verschieben?,,"Use `auf Freitag`, not `auf am Freitag`, after `verschieben`.",,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_practice_family_cat01_pf_072,cat01-pf-072,cat01-pf-072,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Ich weiterleite Ihre Nachricht.,,Korrigiere den Satz.,,Ich leite Ihre Nachricht weiter.,,Separable verb: `weiterleiten` -> `ich leite ... weiter`.,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_001,cat01-r-001,cat01-r-001,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? office/doctor/course,,Make appointment,,Ich möchte gern einen Termin vereinbaren.,,Watch: missing article; verb omitted,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_002,cat01-r-002,cat01-r-002,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? spoken,,Make appointment,,Ich würde gern einen Termin ausmachen.,,Watch: missing article; register mismatch,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_003,cat01-r-003,cat01-r-003,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone,,Ask availability,,Haben Sie diese Woche noch einen Termin frei?,,Watch: missing article; wrong word order,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_004,cat01-r-004,cat01-r-004,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone,,Ask availability,,Wäre am Dienstagvormittag etwas frei?,,Watch: word order errors,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_005,cat01-r-005,cat01-r-005,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Offer availability,,Ich hätte am Montag ab 14 Uhr Zeit.,,Watch: wrong haben/sein,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_006,cat01-r-006,cat01-r-006,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Offer availability,,Mir würde Mittwoch gut passen.,,Watch: wrong subject/person,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_007,cat01-r-007,cat01-r-007,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Check suitability,,Passt Ihnen der Termin am Freitag?,,Watch: wrong verb/preposition,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_008,cat01-r-008,cat01-r-008,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? email/phone,,Confirm appointment,,Der Termin passt mir.,,Watch: missing verb choice,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_009,cat01-r-009,cat01-r-009,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? email/phone,,Decline time,,Der Termin passt mir leider nicht.,,Watch: wrong verb,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_010,cat01-r-010,cat01-r-010,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Reschedule,,Können wir den Termin bitte verschieben?,,Watch: literal move error,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_011,cat01-r-011,cat01-r-011,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? formal email,,Reschedule,,"Wäre es möglich, den Termin auf Donnerstag zu verschieben?",,Watch: wrong auf phrase,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_012,cat01-r-012,cat01-r-012,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Cancel,,Ich muss den Termin leider absagen.,,Watch: wrong verb/article,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_013,cat01-r-013,cat01-r-013,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Cannot attend,,Ich kann heute leider nicht kommen.,,Watch: gehen/kommen mismatch,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_014,cat01-r-014,cat01-r-014,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Unavailable,,Ich bin leider verhindert.,,Watch: wrong auxiliary,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_015,cat01-r-015,cat01-r-015,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone,,Running late,,Ich komme etwa zehn Minuten später.,,Watch: wrong tense/order,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_016,cat01-r-016,cat01-r-016,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Written confirmation,,Ich bitte um eine kurze Bestätigung.,,Watch: wrong noun verb,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_017,cat01-r-017,cat01-r-017,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Written confirmation,,Könnten Sie mir den Termin bitte schriftlich bestätigen?,,Watch: translationese,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_018,cat01-r-018,cat01-r-018,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Ask documents,,Welche Unterlagen soll ich mitbringen?,,Watch: less natural verb,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_019,cat01-r-019,cat01-r-019,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Ask documents,,Soll ich meinen Ausweis mitbringen?,,Watch: less natural verb,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_020,cat01-r-020,cat01-r-020,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Question about appointment,,Ich habe eine Frage zu meinem Termin.,,Watch: wrong preposition,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_022,cat01-r-022,cat01-r-022,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone,,Refer to appointment,,Ich rufe zu meinem Termin am Montag an.,,Watch: preposition transfer,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_023,cat01-r-023,cat01-r-023,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Ask callback,,Könnten Sie mich bitte zurückrufen?,,Watch: wrong object/preposition,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_024,cat01-r-024,cat01-r-024,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? formal,,Ask callback,,Ich bitte um Rückruf.,,Watch: wrong verb,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_025,cat01-r-025,cat01-r-025,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Give reachability,,Sie erreichen mich unter dieser Nummer.,,Watch: wrong preposition,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_026,cat01-r-026,cat01-r-026,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Give reachability,,Ich bin heute bis 16 Uhr erreichbar.,,Watch: adjective/verb confusion,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_027,cat01-r-027,cat01-r-027,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone,,Ask reachability,,Wann kann ich Sie am besten erreichen?,,Watch: verb confusion,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_028,cat01-r-028,cat01-r-028,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone,,Leave message,,Kann ich eine Nachricht hinterlassen?,,Watch: missing prefix,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_029,cat01-r-029,cat01-r-029,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? reception,,Pass message,,Ich richte es aus.,,Watch: idiom confusion,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_030,cat01-r-030,cat01-r-030,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? office,,Pass message,,Ich leite Ihre Nachricht weiter.,,Watch: separable verb error,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_031,cat01-r-031,cat01-r-031,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? reception,,Connect call,,"Einen Moment bitte, ich stelle Sie durch.",,Watch: valid alternative risk,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_032,cat01-r-032,cat01-r-032,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone,,Line busy,,Die Leitung ist gerade besetzt.,,Watch: line/person confusion,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_033,cat01-r-033,cat01-r-033,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone,,Unreachable person,,Frau Schneider ist gerade nicht erreichbar.,,Watch: wrong adjective,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_034,cat01-r-034,cat01-r-034,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Missed call,,Leider habe ich Ihren Anruf verpasst.,,Watch: Perfekt error,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_035,cat01-r-035,cat01-r-035,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Voicemail,,Ich habe Ihnen eine Nachricht hinterlassen.,,Watch: wrong participle/verb,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_036,cat01-r-036,cat01-r-036,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? email,,Request reply,,Bitte rufen Sie mich unter 0176 ... zurück.,,Watch: separable verb order,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_038,cat01-r-038,cat01-r-038,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? email,,Thanks,,Vielen Dank für Ihre Rückmeldung.,,Watch: wrong noun formation,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_039,cat01-r-039,cat01-r-039,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? email,,Thanks/closure,,Vielen Dank für Ihr Verständnis.,,Watch: wrong possessive gender,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_041,cat01-r-041,cat01-r-041,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? email,,Positive close,,Ich freue mich auf den Termin.,,Watch: wrong preposition,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_042,cat01-r-042,cat01-r-042,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? email,,Confirm written,,Ich bestätige den Termin am 12. Juni.,,Watch: verb form error,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_043,cat01-r-043,cat01-r-043,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? email,,Ask for info,,"Bitte teilen Sie mir mit, ob der Termin stattfindet.",,Watch: missing ob/wording,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_045,cat01-r-045,cat01-r-045,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Ask online option,,Kann der Termin auch online stattfinden?,,Watch: less precise verb,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_047,cat01-r-047,cat01-r-047,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Need quick answer,,"Es wäre gut, wenn ich heute noch eine Antwort bekomme.",,Watch: register nuance,,,,,imported_source_without_replacement_layer_match,
content/b1-m02-appointments-callbacks.js,v080149_cat01_redemittel_cat01_r_048,cat01-r-048,cat01-r-048,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Form passt? phone/email,,Follow-up,,"Ich wollte kurz nachfragen, ob der Termin bestätigt ist.",,Watch: ob/wenn confusion,,,,,imported_source_without_replacement_layer_match,
content/b1-m03-job-search-offices.js,v080149_cat03_contrast_cat03_cs_005,cat03-cs-005,cat03-cs-005,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Handlung passt?,,beantragen vs bewerben vs anmelden,,beantragen,,Official permissions/documents are usually `beantragen`.,,,,,imported_source_without_replacement_layer_match,
content/b1-m03-job-search-offices.js,v080149_cat03_contrast_cat03_cs_016,cat03-cs-016,cat03-cs-016,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,untouched_exception_review,,manifest exception review,,Welche Situation passt?,,Beratungsgespräch vs Vorstellungsgespräch,,Beratungsgespräch,,Job interviews belong mainly to CAT04; advice appointment belongs here.,,,,,imported_source_without_replacement_layer_match,
