currentSourceFile,currentItemId,currentSourceRowId,v02RowId,matchStatus,oldManifestBucket,oldManifestAction,v02Decision,comparisonDecision,recoveryDecision,proposedBucket,proposedAction,currentTaskType,currentResponseSurface,targetFamily,hasV02ReplacementFields,replacementFieldList,currentPrompt,v02Prompt,currentStimulus,v02Stimulus,currentOptions,v02Options,currentAnswer,v02Answer,currentExplain,v02Explain,quarantineReason,productionReason,legacySeedReason,duplicateLineageStatus,riskFlag,notes
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_004,cat02-pf-004,cat02-pf-004,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_004,true,prompt,Ich mache gerade einen ___.,Ergänze den Satz.,Ich mache gerade einen ___.,Ich mache gerade einen ___.,,,Deutschkurs,Deutschkurs,`einen Deutschkurs` is the direct object after `machen`.,`einen Deutschkurs` is the direct object after `machen`.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_005,cat02-pf-005,cat02-pf-005,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_005,true,prompt,Ich lerne Deutsch auf ___.,Ergänze den Satz.,Ich lerne Deutsch auf ___.,Ich lerne Deutsch auf ___.,,,B1-Niveau,B1-Niveau,Use `auf B1-Niveau` for language level.,Use `auf B1-Niveau` for language level.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_006,cat02-pf-006,cat02-pf-006,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_006,true,prompt,Ich möchte meine Deutschkenntnisse ___.,Ergänze die Formulierung.,Ich möchte meine Deutschkenntnisse ___.,Ich möchte meine Deutschkenntnisse ___.,,,verbessern,verbessern,Collocation: `Deutschkenntnisse verbessern`.,Collocation: `Deutschkenntnisse verbessern`.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_007,cat02-pf-007,cat02-pf-007,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,move_to_human_review,move_to_human_review,quarantine_not_normal_practice,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,Luecke,typed,CAT02-practice_family-cat02_pf_007,true,prompt,Ich bin für den Kurs ___.,Ergänze den Satz.,Ich bin für den Kurs ___.,Ich bin für den Kurs ___.,,,angemeldet,angemeldet,`angemeldet` means registered.,`angemeldet` means registered.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_008,cat02-pf-008,cat02-pf-008,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,move_to_human_review,move_to_human_review,quarantine_not_normal_practice,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,Luecke,typed,CAT02-practice_family-cat02_pf_008,true,prompt,Ich bin heute für die ___ hier.,Ergänze den Satz.,Ich bin heute für die ___ hier.,Ich bin heute für die ___ hier.,,,Einarbeitung,Einarbeitung,`Einarbeitung` means onboarding/task training.,`Einarbeitung` means onboarding/task training.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_009,cat02-pf-009,cat02-pf-009,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_009,true,prompt,Ich stelle mich kurz ___.,Ergänze den Satz.,Ich stelle mich kurz ___.,Ich stelle mich kurz ___.,,,vor,vor,Separable/reflexive: `Ich stelle mich vor.`,Separable/reflexive: `Ich stelle mich vor.`,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_010,cat02-pf-010,cat02-pf-010,matched_replacement_layer,Core Safe,keep current row unchanged,revise_light,revise_light,direct_recover_from_v02,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_010,true,prompt,Das ist meine ___ aus dem Büro.,Ergänze den Satz.,Das ist meine ___ aus dem Büro.,Das ist meine ___ aus dem Büro.,,,Kollegin,Kollegin,`Kollegin` is a female colleague; the office cue narrows the answer.,`Kollegin` is a female colleague; the office cue narrows the answer.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_011,cat02-pf-011,cat02-pf-011,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_011,true,prompt,Wo ist der ___?,Ergänze den Satz.,Wo ist der ___?,Wo ist der ___?,,,Kursraum,Kursraum,Core place question: `Wo ist der Kursraum?`,Core place question: `Wo ist der Kursraum?`,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_012,cat02-pf-012,cat02-pf-012,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_012,true,prompt,Wo finde ich das ___?,Ergänze den Satz.,Wo finde ich das ___?,Wo finde ich das ___?,,,Sekretariat,Sekretariat,`das Sekretariat` is a common office/place noun.,`das Sekretariat` is a common office/place noun.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_014,cat02-pf-014,cat02-pf-014,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_014,true,prompt,"Können Sie mir bitte zeigen, wo der Eingang ___?",Ergänze den Satz.,"Können Sie mir bitte zeigen, wo der Eingang ___?","Können Sie mir bitte zeigen, wo der Eingang ___?",,,ist,ist,Embedded `wo` question: verb at the end.,Embedded `wo` question: verb at the end.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_015,cat02-pf-015,cat02-pf-015,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_015,true,prompt,Ich suche den ___.,Ergänze den Satz.,Ich suche den ___.,Ich suche den ___.,,,Pausenraum,Pausenraum,`suchen` takes accusative: den Pausenraum.,`suchen` takes accusative: den Pausenraum.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_016,cat02-pf-016,cat02-pf-016,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_016,true,prompt,Ich warte am ___.,Ergänze den Satz.,Ich warte am ___.,Ich warte am ___.,,,Empfang,Empfang,Fixed place phrase: `am Empfang`.,Fixed place phrase: `am Empfang`.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_017,cat02-pf-017,cat02-pf-017,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_017,true,prompt,Ich gehe zum ___.,Ergänze den Satz.,Ich gehe zum ___.,Ich gehe zum ___.,,,Sekretariat,Sekretariat,`zum` = `zu dem`; use it for going to a place.,`zum` = `zu dem`; use it for going to a place.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_018,cat02-pf-018,cat02-pf-018,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_018,true,prompt,Wer ist der richtige ___?,Ergänze den Satz.,Wer ist der richtige ___?,Wer ist der richtige ___?,,,Ansprechpartner,Ansprechpartner,`der Ansprechpartner` is the contact person.,`der Ansprechpartner` is the contact person.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_019,cat02-pf-019,cat02-pf-019,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,move_to_human_review,move_to_human_review,quarantine_not_normal_practice,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,Luecke,typed,CAT02-practice_family-cat02_pf_019,true,prompt,An wen kann ich mich ___?,Ergänze den Satz.,An wen kann ich mich ___?,An wen kann ich mich ___?,,,wenden,wenden,Fixed phrase: `sich an jemanden wenden`.,Fixed phrase: `sich an jemanden wenden`.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_020,cat02-pf-020,cat02-pf-020,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Satzbau,typed,CAT02-practice_family-cat02_pf_020,true,prompt,Bringe die Wörter in eine natürliche Reihenfolge. ___,Bringe die Wörter in eine natürliche Reihenfolge.,was · soll · ich · jetzt · machen,was · soll · ich · jetzt · machen,,,Was soll ich jetzt machen?,Was soll ich jetzt machen?,"Question word first, finite verb second.","Question word first, finite verb second.",comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_021,cat02-pf-021,cat02-pf-021,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_021,true,prompt,Können Sie das bitte ___?,Ergänze den Satz.,Können Sie das bitte ___?,Können Sie das bitte ___?,,,wiederholen,wiederholen,Use `wiederholen` when you need something repeated.,Use `wiederholen` when you need something repeated.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_022,cat02-pf-022,cat02-pf-022,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_022,true,prompt,Könnten Sie bitte langsamer ___?,Ergänze den Satz.,Könnten Sie bitte langsamer ___?,Könnten Sie bitte langsamer ___?,,,sprechen,sprechen,Polite request: `Könnten Sie bitte ...?`,Polite request: `Könnten Sie bitte ...?`,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_023,cat02-pf-023,cat02-pf-023,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_023,true,prompt,Ich habe das noch nicht ___.,Ergänze den Satz.,Ich habe das noch nicht ___.,Ich habe das noch nicht ___.,,,verstanden,verstanden,Perfekt: `habe ... verstanden`.,Perfekt: `habe ... verstanden`.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_024,cat02-pf-024,cat02-pf-024,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_024,true,prompt,Was ___ dieses Wort?,Ergänze den Satz.,Was ___ dieses Wort?,Was ___ dieses Wort?,,,bedeutet,bedeutet,Use `bedeuten` for “mean”.,Use `bedeuten` for “mean”.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_025,cat02-pf-025,cat02-pf-025,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Satzbau,typed,CAT02-practice_family-cat02_pf_025,true,prompt,Bringe die Wörter in eine natürliche Reihenfolge. ___,Bringe die Wörter in eine natürliche Reihenfolge.,wie · schreibt · man · das,wie · schreibt · man · das,,,Wie schreibt man das?,Wie schreibt man das?,"W-question: question word first, verb second.","W-question: question word first, verb second.",comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_026,cat02-pf-026,cat02-pf-026,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_026,true,prompt,Können Sie das bitte ___?,Ergänze den Satz.,Können Sie das bitte ___?,Können Sie das bitte ___?,,,buchstabieren,buchstabieren,Use `buchstabieren` when you need letters spelled out.,Use `buchstabieren` when you need letters spelled out.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_027,cat02-pf-027,cat02-pf-027,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_027,true,prompt,Können Sie mir ein Beispiel ___?,Ergänze den Satz.,Können Sie mir ein Beispiel ___?,Können Sie mir ein Beispiel ___?,,,geben,geben,Collocation: `ein Beispiel geben`.,Collocation: `ein Beispiel geben`.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_028,cat02-pf-028,cat02-pf-028,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_028,true,prompt,Ich habe noch eine ___.,Ergänze den Satz.,Ich habe noch eine ___.,Ich habe noch eine ___.,,,Frage,Frage,`eine Frage` is feminine.,`eine Frage` is feminine.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_029,cat02-pf-029,cat02-pf-029,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_029,true,prompt,Ich möchte kurz ___.,Ergänze den Satz.,Ich möchte kurz ___.,Ich möchte kurz ___.,,,nachfragen,nachfragen,`nachfragen` means ask/check again.,`nachfragen` means ask/check again.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_030,cat02-pf-030,cat02-pf-030,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_030,true,prompt,Ich kann das auf Deutsch noch nicht gut ___.,Ergänze den Satz.,Ich kann das auf Deutsch noch nicht gut ___.,Ich kann das auf Deutsch noch nicht gut ___.,,,erklären,erklären,Use `erklären` for explain.,Use `erklären` for explain.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_031,cat02-pf-031,cat02-pf-031,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_031,true,prompt,Ich mache mir kurz ___.,Ergänze den Satz.,Ich mache mir kurz ___.,Ich mache mir kurz ___.,,,Notizen,Notizen,Fixed phrase: `sich Notizen machen`.,Fixed phrase: `sich Notizen machen`.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_032,cat02-pf-032,cat02-pf-032,matched_replacement_layer,Core Safe,keep current row unchanged,revise_light,revise_light,direct_recover_from_v02,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_032,true,prompt,Ich will es nicht vergessen. Ich notiere mir ___.,Ergänze den Satz.,Ich will es nicht vergessen. Ich notiere mir ___.,Ich will es nicht vergessen. Ich notiere mir ___.,,,das,das,Phrase: `Ich notiere mir das` means “I’ll note that down”.,Phrase: `Ich notiere mir das` means “I’ll note that down”.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m01-variant-families.js,v080149_cat02_practice_family_cat02_pf_033,cat02-pf-033,cat02-pf-033,matched_replacement_layer,Core Safe,keep current row unchanged,keep_as_is,keep_as_is,usable_keep_as_is,QUARANTINE,exclude or repair via v0.2 replacement after review,Luecke,typed,CAT02-practice_family-cat02_pf_033,true,prompt,Ich brauche bitte die ___.,Ergänze den Satz.,Ich brauche bitte die ___.,Ich brauche bitte die ___.,,,Unterlagen,Unterlagen,`Unterlagen` is plural-only here.,`Unterlagen` is plural-only here.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
